angDist,col1,angDist.1,col1.1,source_id,ra,dec,parallax,parallax_error,pm,pmra,pmra_error,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,l,b,SDSS12,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,predicted_ML_class
0.264206,228103,0.09672,163789,3.96437747849111E+017,22.1310967599444,43.0392383741518,0.262089987707889,0.120636374,0.50810635,-0.005552003936752,0.13226098,0.508076027608212,17.87572,18.162806,17.42311,130.100006435168,-19.3157398025771,J012831.46+430221.1,19.417,0.025,18.262,0.006,17.859,0.007,17.735,0.007,17.672,0.018,J012831.48+430221.4,16.188,15.69,13.127,9.067,16.721,16.018,15.849,0.051,0.103,,,2
0.844917,228129,0.020611,163820,3.16580252682162E+017,22.1313867722528,32.818508740336,0.587276369094093,0.23919332,2.9055939,0.534446833506302,0.28222016,-2.8560186492552,18.521107,19.085537,17.832706,131.87381219104,-29.4084730655842,J012831.53+324906.6,20.914,0.099,19.27,0.012,18.502,0.009,18.23,0.012,17.987,0.026,J012831.50+324907.3,16.158,15.911,12.79,8.802,16.612,16.378,15.68,0.056,0.13,,,2
0.058787,228163,0.055848,163864,3.17435367786422E+017,22.1317965975816,34.7217632632141,0.796079833317014,0.08476151,8.036802,5.80461980881606,0.088788405,-5.55846927885663,17.367764,17.939253,16.639124,131.520957529495,-27.5306605089489,J012831.62+344318.3,20.492,0.067,18.246,0.007,17.323,0.006,16.978,0.006,16.796,0.011,J012831.62+344318.3,15.053,14.988,13.008,9.259,15.916,15.153,14.985,0.033,0.069,,,2
0.110154,228261,0.040809,163968,3.17044457043142E+017,22.133063464325,33.7236135978619,0.393474661316545,1.4574108,1.0871861,-0.936043971988733,1.3356977,-0.552987643288467,20.383352,19.40688,17.835594,131.705830210171,-28.5153794947062,J012831.93+334325.0,20.357,0.1,18.812,0.011,17.954,0.009,17.459,0.009,17.136,0.024,J012831.93+334325.1,14.502,14.299,10.578,8.075,16.071,15.467,15.029,0.029,0.044,0.069,0.181,2
0.17598,228290,0.020714,164002,3.1744213235939E+017,22.1334743582574,34.9260915300107,0.6390978460134,0.238459,6.222037,6.17328336232613,0.23155141,-0.777378650560321,18.744875,19.54096,17.866438,131.485291784238,-27.3287946321832,J012832.03+345533.9,22.796,0.546,20.094,0.019,18.798,0.011,18.197,0.01,17.871,0.025,J012832.04+345533.7,15.823,15.937,12.701,9.526,16.848,16.261,15.634,0.043,0.123,,,2
0.393635,228322,0.108556,164039,3.20502760414334E+017,22.1338056658056,35.6213349971933,0.233758680794653,0.17668313,3.8622441,-3.57394258953648,0.18144843,-1.46419372716402,18.373112,18.968676,17.659101,131.360013826437,-26.6425724780142,J012832.12+353716.8,21.44,0.084,19.237,0.01,18.302,0.007,17.999,0.008,17.825,0.018,J012832.14+353716.7,16.042,16.171,12.611,9.458,16.792,16.277,15.823,0.048,0.171,,,2
0.07532,228415,0.13606,164144,2.97200501249289E+017,22.1348149391955,29.5346026463196,0.68482774490249,0.16647618,9.513947,5.45998298669579,0.13320257,7.79126193924082,17.753387,18.589748,16.875435,132.518933167372,-32.6455409317732,J012832.35+293204.4,22.018,0.302,18.998,0.01,17.777,0.007,17.263,0.006,16.953,0.012,J012832.35+293204.6,14.924,14.893,12.874,8.68,15.758,15.157,14.788,0.031,0.064,,,2
0.15025,228467,0.036086,164200,3.15357045996536E+017,22.135365379206,30.9725285403691,0.146623646612135,0.118107855,0.99629784,0.981362063874002,0.1097191,0.171865881090765,17.771055,18.211061,17.162226,132.23303320767,-31.2282296048175,J012832.48+305821.0,19.969,0.058,18.362,0.008,17.72,0.007,17.491,0.007,17.387,0.019,J012832.47+305821.1,15.902,15.794,12.84,8.91,16.412,16.028,15.514,0.047,0.123,,,2
0.213005,228725,0.180985,164504,3.23793289478564E+017,22.1385573834977,39.505175778519,1.05505977493617,0.18399782,14.860203,13.4076450254908,0.15058707,-6.40786135932594,18.493286,19.227303,17.617655,130.688340009673,-22.8069187197376,J012833.24+393018.7,22.499,0.23,19.832,0.014,18.483,0.008,17.977,0.008,17.659,0.016,J012833.23+393018.6,15.734,15.929,12.996,9.185,16.741,16.303,15.315,0.042,0.128,,,2
0.623509,228784,0.14393,164575,3.72286356469751E+017,22.1392471299897,41.4985118928019,0.220016717665894,0.3795331,13.349338,9.43376678060924,0.2908167,-9.44504376788819,19.113716,20.122076,18.12892,130.356919312023,-20.8374667425819,J012833.40+412954.7,24.544,0.68,20.695,0.025,19.254,0.012,18.535,0.01,18.147,0.024,J012833.46+412954.9,15.848,15.554,12.805,9.246,16.679,16.051,15.744,0.046,0.094,,,2
